iter	MAE
1500	0.03551682186
1501	0.03551404772
1502	0.03551366933
1503	0.03550735256
1504	0.0355008808
1505	0.03548725762
1506	0.03547073743
1507	0.03545871898
1508	0.03543874212
1509	0.03543379792
1510	0.03541917374
1511	0.03540819525
1512	0.03540320219
1513	0.03538972969
1514	0.03537812451
1515	0.03536641047
1516	0.03533965527
1517	0.03533615017
1518	0.03531833707
1519	0.03531613848
1520	0.03528026367
1521	0.03525352812
1522	0.03525153797
1523	0.03523180606
1524	0.03522925037
1525	0.03522827027
1526	0.03522518866
1527	0.03522373945
1528	0.03522336438
1529	0.03522174159
1530	0.03522124968
1531	0.03521667041
1532	0.03520155149
1533	0.03520015542
1534	0.03518535391
1535	0.03518440127
1536	0.03517936818
1537	0.0351787095
1538	0.03517823003
1539	0.03517774966
1540	0.03517644419
1541	0.0351505481
1542	0.03514884149
1543	0.0351170868
1544	0.03511535345
1545	0.03506754274
1546	0.0350496359
1547	0.03504231697
1548	0.03503259373
1549	0.03502200372
1550	0.03501389797
1551	0.03500860838
1552	0.03500779501
1553	0.03498642105
1554	0.03498241267
1555	0.03498141481
1556	0.0349741609
1557	0.03497146662
1558	0.03494987954
1559	0.03494884516
1560	0.03494014835
1561	0.03492419421
1562	0.03488016423
1563	0.03487640463
1564	0.03487359029
1565	0.0348672546
1566	0.03486409779
1567	0.03486241993
1568	0.03485507622
1569	0.03484872915
1570	0.03484577275
1571	0.03484282011
1572	0.03481787422
1573	0.03481671578
1574	0.03480280951
1575	0.0347756497
1576	0.03476280263
1577	0.03474273956
1578	0.03474216441
1579	0.0347404918
1580	0.03471782504
1581	0.03470992632
1582	0.03470696456
1583	0.03470481933
1584	0.03465628625
1585	0.03463513356
1586	0.03463069668
1587	0.03462928219
1588	0.03462506227
1589	0.03461415949
1590	0.03460247419
1591	0.03459109762
1592	0.03459054859
1593	0.03458258104
1594	0.03457013
1595	0.0345621116
1596	0.03455810445
1597	0.03454827626
1598	0.03453598278
1599	0.03453434888
1600	0.03452024037
1601	0.03451606066
1602	0.03451348816
1603	0.03451288063
1604	0.03451105683
1605	0.03451061631
1606	0.03450829225
1607	0.03450735832
1608	0.03450717235
1609	0.03450618454
1610	0.03449279988
1611	0.03448438817
1612	0.03446550896
1613	0.03446528052
1614	0.03444793113
1615	0.03444207237
1616	0.0344200237
1617	0.0344197958
1618	0.03441547237
1619	0.03440428675
1620	0.03439817782
1621	0.03439698199
1622	0.03438678935
1623	0.03438025377
1624	0.03437810573
1625	0.03437099387
1626	0.03436909946
1627	0.03436202854
1628	0.03435763297
1629	0.03435522537
1630	0.0343541979
1631	0.0343536782
1632	0.03435330827
1633	0.03435305124
1634	0.03435187161
1635	0.03435070929
1636	0.03434651732
1637	0.03434265437
1638	0.03434009881
1639	0.03433624395
1640	0.03432722907
1641	0.03432688991
1642	0.03432474674
1643	0.03432318333
1644	0.03432263916
1645	0.03432204447
1646	0.03432189656
1647	0.03432082295
1648	0.0343200686
1649	0.03431187123
1650	0.03430937509
1651	0.03427849026
1652	0.03427837046
1653	0.03423789197
1654	0.03423282435
1655	0.03421110353
1656	0.03419776879
1657	0.03417143085
1658	0.03415468901
1659	0.03415437812
1660	0.03415225508
1661	0.03413814768
1662	0.03413670534
1663	0.03413645235
1664	0.0341251943
1665	0.0341247981
1666	0.03411834025
1667	0.03411808755
1668	0.03410739605
1669	0.0341063427
1670	0.03410548056
1671	0.03408611798
1672	0.03407623928
1673	0.03407135962
1674	0.03407020887
1675	0.03406569702
1676	0.03406350209
1677	0.03404037086
1678	0.034038617
1679	0.03403472661
1680	0.03400749323
1681	0.03400437111
1682	0.03399861549
1683	0.03399752115
1684	0.03399625357
1685	0.03398962941
1686	0.03398879467
1687	0.0339881583
1688	0.03398684837
1689	0.03398577751
1690	0.0339843801
1691	0.033983972
1692	0.03398244524
1693	0.03397922692
1694	0.03396986181
1695	0.03394930549
1696	0.03394530517
1697	0.0339424284
1698	0.03389305855
1699	0.03388823586
1700	0.0338823775
1701	0.03387800161
1702	0.03387135078
1703	0.03385707906
1704	0.03384121083
1705	0.03383925937
1706	0.0338343908
1707	0.03382022813
1708	0.03380755731
1709	0.03380395022
1710	0.03373622237
1711	0.03373411058
1712	0.03373133952
1713	0.03372644559
1714	0.03372524585
1715	0.03369728556
1716	0.03369658387
1717	0.03369088487
1718	0.0336884038
1719	0.03367843014
1720	0.03367806433
1721	0.03367729476
1722	0.03367668627
1723	0.03367588168
1724	0.03365909228
1725	0.0336518239
1726	0.03364914229
1727	0.03362631539
1728	0.03362071643
1729	0.03361857327
1730	0.03361472568
1731	0.03361156114
1732	0.03361109736
1733	0.0336106421
1734	0.03361054343
1735	0.0336101601
1736	0.03360951586
1737	0.03360882153
1738	0.03360507022
1739	0.0336040831
1740	0.03360291173
1741	0.03359091217
1742	0.03358988499
1743	0.03357576244
1744	0.03357477948
1745	0.03356679696
1746	0.03356615024
1747	0.03356595374
1748	0.03355375698
1749	0.03354105664
1750	0.03353922067
1751	0.03352712493
1752	0.03352499605
1753	0.03352250043
1754	0.03351942363
1755	0.03351400827
1756	0.03351352732
1757	0.03350643459
1758	0.03349755539
1759	0.03349606006
1760	0.0334943827
1761	0.03349403031
1762	0.03349094523
1763	0.03347890815
1764	0.03346910654
1765	0.03345708511
1766	0.03345371461
1767	0.03344861272
1768	0.03344831742
1769	0.033446264
1770	0.0334404888
1771	0.0334395729
1772	0.03343146394
1773	0.03340820563
1774	0.03340643824
1775	0.03340478663
1776	0.03340455342
1777	0.03340323624
1778	0.0333874347
1779	0.03338115472
1780	0.03338004675
1781	0.03337371253
1782	0.03337263007
1783	0.03337178761
1784	0.03336236821
1785	0.03336087262
1786	0.03335850566
1787	0.03335748365
1788	0.03335534603
1789	0.03334343641
1790	0.03334075032
1791	0.03332978218
1792	0.03332419502
1793	0.03332114829
1794	0.03331474463
1795	0.0333094554
1796	0.03330766638
1797	0.03330689462
1798	0.03330066118
1799	0.03329679875
1800	0.03329403998
1801	0.03328924057
1802	0.03328509843
1803	0.03328132498
1804	0.03328002272
1805	0.03325684819
1806	0.03325663219
1807	0.03325530298
1808	0.03325319709
1809	0.03325214422
1810	0.03324844831
1811	0.03324263226
1812	0.03324230936
1813	0.03324052981
1814	0.03324016117
1815	0.03323856167
1816	0.03323538235
1817	0.03323330406
1818	0.03322438846
1819	0.03321470212
1820	0.03319415152
1821	0.03318997966
1822	0.0331871094
1823	0.03318670008
1824	0.03317949581
1825	0.03317113715
1826	0.03314126807
1827	0.0331235361
1828	0.03310063767
1829	0.0330968069
1830	0.03308847752
1831	0.03308691706
1832	0.03308285388
1833	0.03306479406
1834	0.03305286473
1835	0.03305128014
1836	0.03304907917
1837	0.03303410417
1838	0.03299635133
1839	0.03298791174
1840	0.03298447862
1841	0.03297786118
1842	0.03296776127
1843	0.03296513772
1844	0.03295936109
1845	0.03295358992
1846	0.03294888004
1847	0.03294835049
1848	0.03294761487
1849	0.03294685894
1850	0.03294527671
1851	0.03293753305
1852	0.03293211832
1853	0.0329311138
1854	0.03292788612
1855	0.03292146685
1856	0.03291980201
1857	0.03291647921
1858	0.03291383889
1859	0.03290718953
1860	0.03290332959
1861	0.0328874957
1862	0.03287275364
1863	0.03287211701
1864	0.03287197939
1865	0.03286444731
1866	0.03285272495
1867	0.03285223295
1868	0.03285198873
1869	0.03284979561
1870	0.0328416182
1871	0.03284029555
1872	0.03280751477
1873	0.03280705011
1874	0.03280682301
1875	0.03279959237
1876	0.03279816808
1877	0.03279496298
1878	0.03278264363
1879	0.03277299248
1880	0.03277210392
1881	0.0327715555
1882	0.03275378296
1883	0.03275362742
1884	0.03275092303
1885	0.03274511621
1886	0.03274445529
1887	0.03274239413
1888	0.03273946669
1889	0.03273754509
1890	0.0327342348
1891	0.03272715563
1892	0.03271560077
1893	0.03271404089
1894	0.03271221144
1895	0.03269837052
1896	0.03269825695
1897	0.03269742316
1898	0.03269732338
1899	0.03269717695
1900	0.03269669708
1901	0.03269512138
1902	0.03269496971
1903	0.03269359018
1904	0.03268271106
1905	0.03267703808
1906	0.03267697331
1907	0.03266278279
1908	0.03266268359
1909	0.03266256272
1910	0.03266242667
1911	0.03266237159
1912	0.03266091265
1913	0.03266089356
1914	0.03265677907
1915	0.03265640942
1916	0.03263057569
1917	0.03262258033
1918	0.03261838277
1919	0.03261814108
1920	0.03260836369
1921	0.03258293255
1922	0.03255458418
1923	0.03254808494
1924	0.03254769166
1925	0.03253189922
1926	0.03252481606
1927	0.03251950628
1928	0.03249255742
1929	0.03247519392
1930	0.03241583661
1931	0.03241546221
1932	0.03239616039
1933	0.03239398231
1934	0.03238987281
1935	0.03238021268
1936	0.0323800072
1937	0.03237938031
1938	0.03236933564
1939	0.03236263145
1940	0.03236237028
1941	0.03235724931
1942	0.03233150221
1943	0.0323254221
1944	0.0323196154
1945	0.03231408006
1946	0.0323023961
1947	0.03229894525
1948	0.03228799767
1949	0.0322876956
1950	0.03227559922
1951	0.03226920081
1952	0.03226478201
1953	0.0322590622
1954	0.03224982855
1955	0.03224425659
1956	0.03224149346
1957	0.03224018194
1958	0.03221049814
1959	0.03220483545
1960	0.03220409588
1961	0.0322015742
1962	0.0322005534
1963	0.03218953572
1964	0.03217813795
1965	0.03214530314
1966	0.0321441076
1967	0.03213499871
1968	0.03213124104
1969	0.03212896189
1970	0.03212814022
1971	0.0321278469
1972	0.03212746426
1973	0.03212213673
1974	0.03211765911
1975	0.03211085195
1976	0.03211045006
1977	0.03210967217
1978	0.03207440165
1979	0.03207377254
1980	0.03205301342
1981	0.03205286103
1982	0.03205263384
1983	0.03205245003
1984	0.03205233775
1985	0.03205158115
1986	0.03205137143
1987	0.03205027528
1988	0.03204886408
1989	0.03204875431
1990	0.03204663465
1991	0.03202946232
1992	0.03202069798
1993	0.03200714605
1994	0.0320018238
1995	0.03200172201
1996	0.03199606719
1997	0.03199593929
1998	0.03198872384
1999	0.03197807089
